document_id;range_from;range_to;sequence_size;qm_size;em_size;ner_person;ner_organization;ner_country;sentiment;polarity;subjectivity;readability;loaded_language;sadness;joy;fear;disgust;anger
783702663;2925;2969;44.00;0;0;;;;1.00;0.00;0;31.55;0;0.519051;0.029781;0.130421;0.085813;0.311897
783702663;3761;3797;36.00;0;0;he;;;2.00;0.00;0;88.74;0;0.166651;0.124255;0.109032;0.536415;0.119973
783702663;3904;3917;13.00;0;0;;;;2.00;-1.00;1;35.61;0;0;0;0;0;0
783702663;3959;3997;38.00;0;0;;;;2.00;-0.13;0.6;73.85;0;0.156472;0.023381;0.303639;0.011139;0.44267
783702663;4167;4225;58.00;0;0;;;;3.00;0.00;0;69.79;0;0.56443;0.093153;0.096079;0.205321;0.240261
783702663;4252;4278;26.00;0;0;;;;3.00;-0.43;0.6;-50.02;0;0.303886;0.333052;0.249878;0.043678;0.154477
783702663;5291;5315;24.00;0;0;;;;2.00;0.00;0;-49;0;0.148831;0.177139;0.088061;0.109938;0.088473
783702663;5585;5624;39.00;0;0;;;;2.00;0.00;0.25;48.47;0;0.135432;0.483423;0.25203;0.1007;0.019735
783702663;5780;6010;230.00;0;0;;;;1.00;-0.41;0.6;27.49;0;0.257681;0.052425;0.548499;0.201272;0.249438
783702663;6013;6234;221.00;0;0;;;;1.00;-0.03;0.23;Jun 17;0;0.690834;0.018632;0.178341;0.129007;0.273556
783702663;6236;6254;18.00;0;0;;;;2.00;0.00;0;59.97;0;0.38986;0.016498;0.242486;0.154775;0.446451
783702663;6323;6336;13.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
783702663;6511;6527;16.00;0;0;;;;2.00;0.00;0;118.18;0;0.109784;0.119594;0.101658;0.62402;0.177119
783702663;6779;6787;8.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
783702663;7199;7210;11.00;0;0;;;;3.00;0.10;0.4;120.21;0;0;0;0;0;0
783702663;7704;7905;201.00;0;0;he, her, Bergoglio;;;1.00;0.00;1;43.4;0;0.289601;0.069801;0.202263;0.152472;0.375671
783702663;8045;8094;49.00;0;0;;;;2.00;-0.06;0.55;86.71;0;0.110962;0.103508;0.159134;0.234068;0.302952
783702663;8314;8369;55.00;0;0;he;;;2.00;0.00;0;20. Apr;0;0.334666;0.306728;0.178429;0.045499;0.028326
783702663;8440;8458;18.00;0;0;;;;2.00;-0.10;0.1;-6.7;0;0.075482;0.082665;0.225591;0.417499;0.056506
783702663;8871;8924;53.00;0;0;;;;1.00;0.50;0.5;55.91;0;0.148831;0.177056;0.087419;0.114921;0.088473
783702663;9215;9252;37.00;0;0;him;;;3.00;0.50;1;56.93;0;0.124876;0.539843;0.065085;0.047101;0.057286
783702663;9774;9818;44.00;0;0;;;;2.00;0.35;0.65;96.18;0;0.198363;0.537077;0.034858;0.122767;0.113339
783702663;9820;9853;33.00;0;0;;;;1.00;-0.10;0.1;08. Feb;0;0.22448;0.147192;0.104955;0.132052;0.117506
783702663;9885;9894;9.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
783702663;9951;10100;149.00;0;0;Jean-Fran√ßois Lantheaume, Vigan√≤;;;1.50;0.33;0.67;67.08;0;0.18777;0.640868;0.039445;0.054098;0.021926
783702663;10344;10372;28.00;0;0;;;;2.00;0.00;0;83.32;0;0.246436;0.098567;0.188995;0.076617;0.534754
783702663;10947;11164;217.00;0;0;Vigan√≤;Church;;3.00;-0.25;0.92;Jun 17;0.03;0.24242;0.242818;0.204868;0.353138;0.124338
783702663;11731;11877;146.00;0;0;Vigano, his, Salvatore Cordileone;;;3.00;0.50;0.55;56.59;0;0.062639;0.700025;0.063903;0.037198;0.043328
783702663;11904;11967;63.00;0;0;Vigan√≤;;;1.00;-0.10;0.1;20. Apr;0;0.293335;0.136554;0.112449;0.045254;0.178588
783702663;13659;13720;61.00;0;0;;;;2.00;0.00;0;62.34;0;0.13918;0.15064;0.106588;0.080279;0.141308
783702663;13735;13782;47.00;0;0;his;;;1.00;0.00;0;30.53;0;0.3262;0.076687;0.225859;0.233066;0.442982
783702663;13518;13641;123.00;0;0;he, Bergoglio;;;1.00;0.00;0;73.51;0;0.398544;0.077218;0.264915;0.11236;0.192417
783702663;14013;14039;26.00;0;0;;;;2.00;0.21;0.29;50.5;0;0.354807;0.048028;0.165291;0.622771;0.081823
783702663;14261;14295;34.00;0;0;;;;2.00;0.00;0;-8.73;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;14642;14684;42.00;0;0;;;;2.00;0.14;0.45;30.53;0;0.123058;0.439227;0.097373;0.058119;0.062325
783702663;14710;14749;39.00;0;0;;;;1.00;0.14;0.45;88.74;0;0.04607;0.571124;0.038;0.352159;0.075678
783702663;14950;14973;23.00;0;0;;;;3.00;0.00;0;-24.64;0;0.138702;0.125169;0.116385;0.100827;0.398213
783702663;15115;15186;71.00;0;0;;;;1.00;0.00;0.5;75.2;0;0.748263;0.015875;0.110773;0.11846;0.289946
783702663;15654;15667;13.00;0;0;;;;1.00;0.00;0;-6.7;0;0.072119;0.790139;0.00941;0.080867;0.033041
783702663;15952;16007;55.00;0;0;Allen, Shea, Winters;;;1.00;0.00;0;46.44;0;0.655788;0.083955;0.060041;0.093811;0.184622
783702663;16012;16032;20.00;0;0;;;;1.00;-1.00;1;-133.6;0.5;0.15325;0.139893;0.056744;0.464512;0.076634
783702663;16802;16842;40.00;0;0;;;;2.00;0.40;0.7;14.63;0;0.6483;0.04048;0.325461;0.100819;0.173458
783702663;16865;16958;93.00;0;0;his;;;2.00;0.00;0.12;71.14;0;0.3726;0.363014;0.265488;0.044389;0.094807
783702663;17351;17367;16.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
783702663;17370;17400;30.00;0;0;;;China;2.00;0.00;0;Sep 21;0;0.219155;0.158235;0.094616;0.151352;0.051348
783702663;18078;18103;25.00;0;0;;;;2.00;0.20;0.3;100.24;0;0.544256;0.050619;0.118592;0.100029;0.436672
783702663;18354;18420;66.00;0;0;He, McCarrick;;;2.00;0.10;0.38;81.63;0;0.394302;0.205854;0.105727;0.143281;0.113761
783702663;19166;19196;30.00;0;0;Bergoglio;;;2.00;0.00;0;59.97;0;0.360891;0.220811;0.296795;0.044474;0.125039
783702663;19735;19833;98.00;0;0;;;;1.00;-0.06;0.37;84;0;0.362484;0.008863;0.183778;0.597721;0.207356
783702663;20065;20097;32.00;0;0;;;;1.00;0.00;0;90.77;0;0.147999;0.2054;0.075813;0.067673;0.080365
783702663;20165;20189;24.00;0;0;;;;2.00;0.00;0;-218.2;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;20296;20354;58.00;0;0;He;;;1.00;0.20;0.3;84.68;0;0.269353;0.026355;0.494422;0.230493;0.193403
783702663;20423;20449;26.00;0;0;;;;2.00;0.00;0;75.88;0;0.085488;0.032393;0.277865;0.313304;0.514637
783702663;20466;20660;194.00;0;0;;;;2.00;0.06;0.37;31.55;0;0.310242;0.080189;0.183261;0.180672;0.109074
783702663;20589;20620;31.00;0;0;;;;2.00;0.00;0;-75.4;0;0;0;0;0;0
783702663;20662;20679;17.00;0;0;;;;2.00;0.00;0;93.81;0;0.116281;0.300169;0.067363;0.151545;0.269483
783702663;20753;20766;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0;0;0
783702663;20774;20797;23.00;0;0;;;;2.00;0.00;0;Sep 21;0;0.28142;0.141492;0.168127;0.312942;0.061754
783702663;20923;20939;16.00;0;0;;;;1.00;-0.20;0;93.81;0;0.49215;0.017727;0.321351;0.137301;0.383472
783702663;20895;20923;28.00;0;0;;;;2.00;0.00;0;49.48;0;0.175976;0.156289;0.122696;0.074539;0.094071
783702663;21246;21515;269.00;0;0;;;;1.50;-0.05;0.55;64.54;0;0.369176;0.322476;0.117351;0.118195;0.227425
783702663;21524;21560;36.00;0;1;William, Tobin;;;2.00;0.00;0;92.8;0;0.047528;0.6125;0.092424;0.063631;0.033478
783702663;21638;21701;63.00;0;0;Martin;;;1.00;-0.10;0.1;-62.54;0;0.398862;0.098924;0.155897;0.24833;0.088462
783702663;21907;21959;52.00;0;0;Martin;;;2.00;0.00;0;-20.24;0;0.164079;0.179994;0.085987;0.141544;0.17476
783702663;22579;22643;64.00;0;0;Martin;;;2.00;0.25;1;27.49;0;0.145731;0.263361;0.105124;0.211574;0.073721
783702663;22692;22715;23.00;0;0;;;;2.00;0.00;0;-50.02;0;0.779395;0.020687;0.222149;0.167477;0.010048
783702663;23021;23037;16.00;0;0;;;;2.00;0.00;0;35.61;0;0.085488;0.032393;0.277865;0.313304;0.514637
783702663;23085;23127;42.00;0;0;;;;3.00;0.17;0.17;104.64;0;0.218261;0.313108;0.108425;0.134396;0.201896
783702663;23358;23510;152.00;0;0;;LGBT;;2.00;-0.20;0.7;62.01;0;0.250621;0.18159;0.037869;0.586674;0.120228
783702663;23580;23596;16.00;0;0;;;;2.00;0.00;0;35.61;0;0.085488;0.032393;0.277865;0.313304;0.514637
783702663;23845;23870;25.00;0;0;;;;1.00;0.00;0;33.58;0;0.151545;0.174134;0.093654;0.072945;0.102976
783702663;23929;23996;67.00;0;0;;;;2.00;0.00;0;-21.25;0;0.151545;0.170026;0.099714;0.100467;0.08686
783702663;24612;24642;30.00;0;0;;;;2.00;-0.13;0.6;-34.11;0;0.089766;0.08291;0.086609;0.032662;0.065051
783702663;24671;24695;24.00;0;0;;;;2.00;0.42;0.58;100.24;0;0.338274;0.069205;0.186;0.259594;0.176971
783702663;25357;25376;19.00;0;0;;;;2.00;0.00;0;59.97;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;25679;25709;30.00;0;0;;;;1.00;0.00;0;08. Feb;0;0.273621;0.062685;0.032223;0.56341;0.316986
783702663;25770;25796;26.00;0;0;;;;2.00;0.00;0;-24.64;0;0.151545;0.173042;0.093654;0.072945;0.08686
783702663;25913;25927;14.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0;0;0
783702663;26507;26533;26.00;0;0;;;;2.00;0.00;0;90.77;0;0.167079;0.00503;0.178546;0.565322;0.345876
783702663;27574;27598;24.00;0;0;;;;2.00;0.40;0.9;Sep 21;0;0.291169;0.244452;0.132445;0.042952;0.061903
783702663;27601;27725;124.00;0;0;;;;1.00;0.00;0;50.16;0;0.064672;0.374796;0.106968;0.097145;0.109823
783702663;27843;27873;30.00;0;0;;;;2.00;0.00;0;-134.62;0;0.25233;0.080656;0.030601;0.551363;0.316393
783702663;27888;28217;329.00;0;0;Janet Smith;;;0.50;-0.02;0.28;36.63;0;0.577612;0.260045;0.151375;0.031864;0.095733
783702663;28372;28499;127.00;0;0;;;;1.00;0.25;0.66;43.73;0;0.451598;0.13549;0.065773;0.323607;0.188762
783702663;29144;29162;18.00;0;0;;;;2.00;0.00;0;35.61;0;0.167451;0.174442;0.054487;0.074358;0.50217
783702663;29897;29916;19.00;0;0;;;;2.00;-1.00;1;-6.7;0;0.127779;0.075777;0.614292;0.0713;0.045402
783702663;30241;30249;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
783702663;30594;30613;19.00;0;0;his;;;2.00;-0.50;1;59.97;0;0.324795;0.009444;0.0581;0.609313;0.330756
783702663;30701;30900;199.00;0;0;Faggioli, his, Bergoglio;;;1.00;-0.03;0.9;Sep 22;0;0.208645;0.250865;0.147038;0.153187;0.08831
783702663;30931;30967;36.00;0;0;;;;2.00;0.00;0.1;115.13;0;0.170496;0.50956;0.102477;0.121221;0.064135
783702663;31142;31280;138.00;0;0;his, Burke, him, he;Cardinals;;1.00;0.00;0;57.61;0;0.30551;0.030862;0.13264;0.610957;0.179938
783702663;31410;31439;29.00;0;0;McCarrick;;;2.00;0.00;0;-24.64;0;0.356678;0.230486;0.290798;0.044516;0.127139
783702663;31572;31946;374.00;0;0;Pope, his;College of Cardinals;;1.00;0.08;0.63;Mar 13;0;0.153296;0.094847;0.06446;0.722904;0.151437
783702663;31756;31781;25.00;0;0;;;;2.00;0.00;0;83.32;0;0.22286;0.144636;0.047907;0.457789;0.369448
783702663;31850;31873;23.00;0;0;;;;2.00;0.42;0.58;75.88;0;0.199495;0.048214;0.132646;0.621441;0.095809
783702663;31911;31946;35.00;0;0;;;;2.00;-0.03;0.62;-34.11;0;0.223616;0.075177;0.079394;0.331056;0.086931
783702663;31948;32272;324.00;0;0;Francis, Wuerl, he;;;1.00;0.25;0.6;13.28;0;0.165827;0.014169;0.062609;0.439357;0.282108
783702663;32894;32959;65.00;0;0;;;;2.00;0.00;1;29.52;0;0.158507;0.036019;0.816017;0.041774;0.11901
783702663;33129;33156;27.00;0;0;;;;3.00;0.40;0.7;100.24;0;0.505462;0.123988;0.161548;0.049354;0.082095
783702663;34719;34815;96.00;0;0;he;;;2.00;-0.50;0.3;46.78;0;0.475918;0.013859;0.131983;0.075008;0.257668
783702663;35182;35214;32.00;0;0;he;;;2.00;-0.12;0.38;48.47;0;0.284633;0.105911;0.573573;0.084494;0.173359
783702663;35664;35814;150.00;0;0;;;;1.00;0.18;0.37;24.78;0;0.295018;0.441885;0.039195;0.113721;0.219268
783702663;35872;36008;136.00;0;0;;;;1.00;-0.03;0.35;55.58;0;0.164318;0.184132;0.172547;0.416015;0.153856
783702663;36086;36449;363.00;0;0;;Council, American Catholic Church;;1.00;0.00;0.35;34.6;0;0.384378;0.040796;0.187185;0.553825;0.124459
783702663;36648;36684;36.00;0;0;;;;1.00;0.00;0;56.93;0;0.335091;0.065637;0.107592;0.337451;0.321932
783702663;37069;37102;33.00;0;0;;;;2.00;0.00;0;15.64;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;37193;37233;40.00;0;0;his;;;2.00;0.00;0;55.91;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;37486;37576;90.00;0;0;;;;3.00;0.20;0.3;47.79;0;0.089353;0.531127;0.081577;0.308313;0.027045
783702663;37819;37855;36.00;0;0;;;;3.00;0.00;0;32.56;0;0.028245;0.740307;0.034475;0.009489;0.013166
783702663;37874;38077;203.00;0;0;Paul;;;1.00;0.21;0.43;39;0;0.177777;0.325144;0.159372;0.181614;0.034551
783702663;38570;38666;96.00;0;0;;;;3.00;0.05;0.33;37.3;0;0.39176;0.157594;0.202219;0.063107;0.227665
783702663;38762;38802;40.00;0;0;;;;2.00;0.07;0.43;48.47;0;0.361871;0.19158;0.139294;0.025584;0.162231
783702663;39084;39201;117.00;0;0;;;;1.00;0.10;0.33;13.95;0;0.108322;0.17469;0.122933;0.154949;0.125462
783702663;39700;39919;219.00;0;0;;;;1.00;0.00;1;Jun 17;0;0.360368;0.148113;0.099408;0.204238;0.016567
783702663;39952;40189;237.00;0;0;he;;;1.00;0.20;0.7;Apr 14;0;0.429028;0.043201;0.252895;0.124529;0.356973
783702663;40668;40694;26.00;0;0;;;;2.00;0.00;0;-24.64;0;0.249853;0.062693;0.097966;0.137777;0.536478
783702663;40750;41110;360.00;0;0;his, Bergoglio;Church;;1.00;0.27;0.33;57.95;0;0.492397;0.247163;0.060689;0.062343;0.275554
783702663;41371;41386;15.00;0;0;;;;2.00;0.00;0;93.81;0;0.916667;0;0.931034;0.931034;0.931034
783702663;41466;41543;77.00;0;0;;;;1.00;0.00;0;34.93;0;0.152846;0.187606;0.136282;0.107021;0.099404
783702663;41648;41664;16.00;0;0;;;;2.00;0.00;0;119.19;0;0.46774;0.070434;0.0858;0.046132;0.278065
783702663;41769;41788;19.00;0;0;;;;3.00;0.00;0;59.97;0;0.136554;0.183257;0.093654;0.066096;0.078237
783702663;41790;41826;36.00;0;0;;;;2.00;0.14;0.45;80.28;0;0.10988;0.653485;0.075369;0.090163;0.082877
783702663;42660;42702;42.00;0;0;;;;2.00;-0.13;0.6;Jun 17;0;0.147513;0.078022;0.121926;0.025731;0.037175
783702663;43870;43891;21.00;0;0;;;;2.00;0.00;0;-91.3;0;0.10872;0.081692;0.276597;0.247693;0.152524
783702663;44153;44274;121.00;0;0;;;;1.00;0.00;0;28.84;0;0.160661;0.060981;0.016868;0.480487;0.434039
783702663;46117;46146;29.00;0;0;;;;2.00;0.00;0;66.4;0;0.879584;0.055111;0.050672;0.052571;0.055942
783702663;46305;46328;23.00;0;0;;;;2.00;-1.00;1;08. Feb;0;0.16882;0.186404;0.659953;0.093762;0.08728
783702663;46478;46555;77.00;0;0;;;;1.00;0.00;0.4;50.84;0;0.39009;0.34875;0.067105;0.004658;0.221835
783702663;46620;46760;140.00;0;0;Vigan√≤;;;3.00;0.50;1;55.58;0;0.403093;0.41277;0.040486;0.065009;0.172772
783702663;46902;46949;47.00;0;0;Mary;;;3.00;0.00;0;62.34;0;0.100881;0.582458;0.075403;0.045603;0.006183
783702663;47108;47127;19.00;0;0;;;;2.00;0.00;0;-91.3;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;47271;47307;36.00;0;0;;;;1.00;0.00;0;15.64;0;0.220407;0.04077;0.015966;0.667816;0.341013
783702663;47332;47391;59.00;0;0;;;;2.00;0.00;0;28. May;0;0.407057;0.496776;0.085626;0.030654;0.018522
783702663;6964;7010;46.00;0;0;;;;2.00;-0.06;0.67;22. Jul;0;0.151545;0.17275;0.105326;0.072945;0.08686
783702663;24371;24387;16.00;0;0;;;;2.00;0.00;0;-6.7;0;0.151545;0.174219;0.093654;0.072945;0.08686
783702663;25545;25560;15.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
783702663;29256;29267;11.00;0;0;;;;1.00;-0.70;0.8;-132.59;0;0;0;0;0;0
783702663;29714;29724;10.00;0;0;;;;1.00;-0.33;1;36.62;0;0.740385;0;0.692308;0.857143;0.931034
783702663;31311;31349;38.00;0;0;Francis;;;2.00;0.00;0;81.29;0;0.181379;0.097452;0.162084;0.019124;0.208917
783702663;39397;39470;73.00;0;0;;;;2.00;0.00;0;41.36;0;0.061514;0.107738;0.073018;0.110536;0.130302
783702663;45187;45317;130.00;0;0;;;US;1.00;0.00;0;71.48;0;0.189134;0.253995;0.128654;0.204633;0.26078
785801366;1622;1645;23.00;0;0;;;;2.00;0.00;0;-175.9;0;0.316256;0.215705;0.1645;0.152688;0.110286
785801366;2757;2775;18.00;0;0;;;;2.00;-0.80;1;-49;0;0;0;0;0;0
785801366;2830;2853;23.00;0;0;Islamophobes;;;2.00;0.00;0;-6.7;0;0.117524;0.302584;0.066158;0.092642;0.082931
785801366;3939;4427;488.00;0;0;George Kennan, Sebastian Gorka;;;1.00;-0.13;0.48;36.8;0;0.24229;0.013075;0.725329;0.142121;0.207081
785801366;4563;4568;5.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
785801366;7108;7131;23.00;0;0;;;;1.00;-0.50;1;-24.64;0;0.165318;0.172111;0.093654;0.072945;0.08686
785801366;8174;8193;19.00;0;0;;;;3.00;-0.25;0.75;34.59;0;0.151545;0.171762;0.092817;0.072945;0.107254
785801366;8212;8242;30.00;0;0;;;;1.00;0.00;0;33.58;0;0.183967;0.005453;0.049644;0.781711;0.277588
785801366;8977;9023;46.00;0;0;;;;3.00;0.00;0;-18.21;0;0.010621;0.777652;0.021819;0.012362;0.021255
785801366;4570;4710;140.00;0;0;Sebastian Gorka, he;;;1.00;0.00;1;Oct 91;0;0.390841;0.185954;0.08498;0.144208;0.049605
785801366;178;206;28.00;0;0;;;;2.00;0.00;0;-75.4;0;0.151545;0.174219;0.093654;0.072945;0.08686
785801366;234;246;12.00;0;0;;;;2.00;0.00;0;-217.19;0;0;0;0;0;0
785801366;502;526;24.00;0;0;;;;2.00;0.00;0;Sep 21;0;0.151545;0.174219;0.093654;0.072945;0.08686
785801366;543;559;16.00;0;0;;;;2.00;-0.05;0.6;35.61;0;0.151545;0.173154;0.093654;0.072945;0.095369
785801366;756;791;35.00;0;0;Obama;;;1.00;-0.70;0.8;-34.11;0;0.181185;0.160249;0.073928;0.117368;0.098375
785801366;830;870;40.00;0;0;;;;2.00;0.00;0;-34.11;0;0.201663;0.366197;0.224273;0.07225;0.135818
785801366;1532;1545;13.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
785801366;1683;1868;185.00;0;0;;;;1.00;0.04;0.13;17.68;0;0.132137;0.075834;0.15721;0.388397;0.060007
785801366;1919;2050;131.00;0;0;Obama;;;3.00;0.00;0;40.69;0;0.271389;0.007877;0.561498;0.103539;0.407649
785801366;2078;2107;29.00;0;0;;;;2.00;0.00;0;49.48;0;0.181409;0.042688;0.291125;0.043527;0.218871
785801366;2158;2185;27.00;0;0;;;;2.00;0.00;0;66.4;0;0.166393;0.020128;0.412184;0.07647;0.276743
785801366;2267;2292;25.00;0;0;;;;0.00;-0.80;0.8;-24.64;0;0.537484;0.008504;0.166007;0.287056;0.363397
785801366;2441;2468;27.00;0;0;;;;2.00;0.10;0.4;-50.02;0;0.541089;0.122603;0.022912;0.170027;0.233922
785801366;2470;2703;233.00;0;0;;;;1.00;-0.01;0.37;22.42;0;0.282986;0.154644;0.549956;0.144212;0.082975
785801366;2595;2605;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
785801366;2609;2662;53.00;0;0;;;;2.00;0.00;0.05;36.96;0;0.608106;0.049966;0.111343;0.129308;0.182443
785801366;2855;2941;86.00;0;0;;;;2.00;0.07;0.27;Jul 52;0;0.171725;0.014674;0.623627;0.382784;0.160732
785801366;2978;3024;46.00;0;0;;;;0.00;0.00;0;112.09;0;0.142727;0.001379;0.114422;0.579609;0.537714
785801366;3332;3372;40.00;0;0;;;;2.00;-0.20;0;31.55;0;0.293769;0.06083;0.178674;0.086341;0.367153
785801366;3435;3609;174.00;0;0;Robert Spencer;;;1.00;0.00;0.5;34.6;0;0.051006;0.045493;0.02627;0.174701;0.069407
785801366;3636;3662;26.00;0;0;;;;2.00;0.00;0;-91.3;0;0.275668;0.201777;0.038082;0.054474;0.094913
785801366;3738;3761;23.00;0;0;;;;2.00;0.00;0;-133.6;0;0.281588;0.196636;0.039708;0.052694;0.093769
785801366;3716;3725;9.00;0;0;;;;1.00;0.00;0;-132.59;0;0;0;0;0;0
785801366;3828;3838;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
785801366;4966;4999;33.00;0;0;;;;2.00;0.00;0;32.56;0;0.145161;0.094095;0.090602;0.23961;0.167454
785801366;5275;5286;11.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
785801366;5645;5658;13.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
785801366;5765;5773;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
785801366;5990;6002;12.00;0;0;;;;2.00;0.00;0;-217.19;0;0;0;0;0;0
785801366;6434;6462;28.00;0;0;;;;2.00;-0.05;0.6;08. Feb;0;0.772093;0.04587;0.040088;0.023465;0.092215
785801366;6549;6589;40.00;0;0;;;;2.00;0.00;0;49.48;0;0.142665;0.012868;0.820492;0.09586;0.111751
785801366;6717;6726;9.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
785801366;6629;6655;26.00;0;0;Robert Spencer;;;2.00;0.00;0;92.8;0;0.172745;0.089746;0.304548;0.104764;0.048733
785801366;7162;7180;18.00;0;0;;;;2.00;0.00;0;-217.19;0;0.347096;0.228293;0.042696;0.043149;0.125929
785801366;7501;7576;75.00;0;0;;;America;2.00;0.50;0.6;64.71;0;0.184235;0.581904;0.016089;0.247151;0.022713
785801366;7600;7633;33.00;0;0;;;;3.00;0.60;0.9;-34.11;0;0.075874;0.170884;0.05109;0.132228;0.068863
785801366;7722;7774;52.00;0;0;;;;3.00;0.60;0.75;-3.32;0;0.370095;0.213988;0.038681;0.404175;0.125195
785801366;7812;7833;21.00;0;0;;;;2.00;0.00;0;-91.3;0;0.326295;0.195022;0.135185;0.192815;0.107553
785801366;7892;7927;35.00;0;0;;;;1.00;0.00;0;48.47;0;0.141719;0.191139;0.08519;0.078108;0.091797
785801366;8385;8432;47.00;0;0;;;;3.00;0.10;0.7;30.53;0;0.328266;0.451179;0.107852;0.082705;0.056945
785801366;8736;8754;18.00;0;0;;;;2.00;0.00;0;-91.3;0;0.120013;0.070147;0.020937;0.561321;0.254871
785801366;8780;8789;9.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
785801366;8823;8862;39.00;0;0;;;;2.00;-0.05;0.6;-18.21;0;0.284202;0.032637;0.363863;0.155769;0.184058
785801366;8892;8913;21.00;0;0;;;;2.00;0.00;0;34.59;0;0.293924;0.070663;0.181691;0.014971;0.024334
785801366;8926;8951;25.00;0;0;;;;2.00;0.00;0;-75.4;0;0.148831;0.179551;0.091248;0.074744;0.088473
785801366;9054;9079;25.00;0;0;;;;1.00;-1.00;1;50.5;0;0.554058;0.047879;0.060281;0.314888;0.305361
785801366;9082;9102;20.00;0;0;;;;2.00;0.00;0;-6.7;0;0.148831;0.168395;0.117548;0.111533;0.11403
785801366;9122;9130;8.00;0;0;;;;2.00;0.00;0;36.62;0;0.916667;0;0.931034;0.931034;0.931034
785801366;2198;2226;28.00;0;0;;;;1.00;-0.80;1;-50.02;0;0.456798;0.049395;0.024844;0.121599;0.506936
785801366;2230;2258;28.00;0;0;;;;1.00;-0.80;1;-50.02;0;0.456798;0.049395;0.024844;0.121599;0.506936
785801366;2948;2976;28.00;0;0;;;;1.00;-0.80;1;-50.02;0;0.456798;0.049395;0.024844;0.121599;0.506936
785801366;3686;3714;28.00;0;0;;;;1.00;-0.80;1;-50.02;0;0.456798;0.049395;0.024844;0.121599;0.506936
786250729;1895;1905;10.00;0;0;;;;2.00;0.00;0;119.19;0;0.172406;0.175932;0.091248;0.074744;0.088473
786250729;2886;2917;31.00;0;0;;FBI;;2.00;0.00;0;50.5;0;0;0;0;0;0
786250729;631;649;18.00;0;0;;;;2.00;0.00;0.1;34.59;0;0;0;0;0;0
786250729;44;60;16.00;0;0;;;;2.00;0.00;0.1;35.61;0;0;0;0;0;0
786250729;1014;1051;37.00;0;0;;Google;;2.00;0.00;0;08. Feb;0;0.208644;0.301697;0.060641;0.061096;0.179078
786250729;1129;1152;23.00;0;0;;;;2.00;0.00;0;-6.7;0;0.470716;0.039428;0.252871;0.040726;0.247494
786250729;1267;1309;42.00;0;0;She;;;3.00;0.00;0;71.82;0;0.128255;0.152551;0.057542;0.080189;0.078756
786250729;1468;1656;188.00;0;0;;Google;;1.00;0.12;0.32;41.03;0;0.194224;0.169335;0.098693;0.27645;0.075107
786250729;1764;1771;7.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
786250729;2934;2947;13.00;0;0;his;;;2.00;0.00;0;35.61;0;0;0;0;0;0
786250729;3166;3188;22.00;0;0;;;;2.00;0.00;0;50.5;0;0.145807;0.193472;0.087594;0.080929;0.101372
786250729;3208;3257;49.00;0;0;;;;3.00;0.10;0.4;87.72;0;0.370444;0.431376;0.028795;0.107372;0.161248
786250729;121;237;116.00;0;0;Donald Trump;Facebook;;1.00;0.00;0;68.1;0;0.441218;0.072989;0.298922;0.258072;0.080201
786344683;1431;1449;18.00;0;0;;;;2.00;0.00;0.1;34.59;0;0;0;0;0;0
786344683;1599;1613;14.00;0;0;;;;2.00;-0.20;0.3;118.18;0;0;0;0;0;0
786344683;1630;1646;16.00;0;0;;;;2.00;0.00;0;-49;0;0.151545;0.174219;0.093654;0.072945;0.08686
786344683;6165;6272;107.00;0;0;;Google;;3.00;-0.40;0.7;70.13;0;0.140781;0.081708;0.031431;0.123118;0.765752
786344683;73;127;54.00;0;0;;;;2.00;0.00;0;62.34;0;0.365006;0.028698;0.358966;0.154786;0.26953
786344683;262;280;18.00;0;0;;;;2.00;0.00;0.1;34.59;0;0;0;0;0;0
