,0,1,2,sequence_size,qm_size,em_size,ner_person,ner_organization,ner_country,sentiment,keywords
3884,780414700,572,654,82.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3885,780414700,1698,1738,40.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3886,780414700,1971,1982,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3887,780414700,726,735,9.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3888,780414700,1304,1326,22.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3889,780414700,2060,2284,224.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3890,780414700,7820,7868,48.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3891,780414700,7877,7917,40.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3892,780414700,300,320,20.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3893,780414700,5425,5738,313.0,4,0,,,,1.8,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3894,780414700,7410,7450,40.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3895,780414700,10905,10959,54.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3896,780414700,10993,11031,38.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3897,780414700,11035,11072,37.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3898,780414700,13920,13989,69.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3899,780414700,2286,2330,44.0,0,0,Robert Morlino,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3900,780414700,18812,18834,22.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3901,780414700,9113,9136,23.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3902,780414700,1852,1944,92.0,0,0,,Church,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3903,780414700,3534,3578,44.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3904,780414700,8632,8678,46.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3905,780414700,4907,5047,140.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3906,780414700,5821,5941,120.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3907,780414700,15632,15697,65.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3908,780414700,1192,1265,73.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3909,780414700,5145,5206,61.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3910,780414700,6832,6905,73.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3911,780414700,7580,7638,58.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3912,780414700,10488,10673,185.0,0,0,"his, he, him",,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3913,780414700,17034,17229,195.0,0,0,,Holy Cross,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3914,780619695,1538,1554,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3915,780619695,1728,1744,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3916,780619695,2018,2034,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3917,780619695,2245,2261,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3918,780619695,2838,2854,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3919,780619695,3066,3082,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3920,780619695,44,62,18.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3921,780619695,3735,3740,5.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3922,780619695,6301,6314,13.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3923,780619695,1321,1337,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3924,780619695,1935,1959,24.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3925,780619695,4123,4129,6.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3926,780619695,137,148,11.0,0,0,,,,4.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3927,780619695,149,160,11.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3928,780619695,162,168,6.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3929,780619695,174,183,9.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3930,780619695,120,136,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3931,780619695,1245,1262,17.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3932,780619695,1770,1794,24.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3933,780619695,2318,2325,7.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3934,780619695,2329,2338,9.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3935,780619695,2343,2359,16.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3936,780619695,3207,3224,17.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3937,780619695,3933,3941,8.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3938,780619695,4212,4229,17.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3939,780619695,4298,4309,11.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3940,780619695,4504,4513,9.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3941,780619695,4696,4736,40.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3942,780619695,4856,4874,18.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3943,780619695,5547,5553,6.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3944,780619695,5985,6015,30.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3945,780619695,6232,6251,19.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
3946,780786973,12,31,19.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3947,780786973,104,112,8.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3948,780786973,208,227,19.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3949,780786973,303,328,25.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3950,780786973,1439,1458,19.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3951,780786973,340,411,71.0,0,0,his,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3952,780786973,503,510,7.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3953,780786973,1882,2009,127.0,0,0,he,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3954,780786973,45,56,11.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3955,780786973,158,177,19.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3956,780786973,1297,1341,44.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3957,780786973,1474,1513,39.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3958,780786973,2157,2171,14.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3959,780786973,2300,2314,14.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3960,780786973,2369,2544,175.0,0,0,Trump,,,1.5,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3961,780786973,2546,2730,184.0,0,0,"his, he, Trump",,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3962,780787440,822,857,35.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3963,780787440,2059,2073,14.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3964,780787440,473,498,25.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3965,780787440,2110,2395,285.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3966,780787440,3090,3262,172.0,0,0,"Francis, his",,Australia,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3967,780787440,379,414,35.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3968,780787440,516,541,25.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3969,780787440,1153,1404,251.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3970,780787440,1703,1809,106.0,0,0,his,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3971,780787440,1845,1910,65.0,0,0,he,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3972,780787440,2439,2522,83.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3973,780787440,2951,3087,136.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3974,780787440,3501,3507,6.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3975,780787440,3740,4317,577.0,0,0,"Francis, Allen, John L Allen",,"Ireland, U.S.",1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
3976,781577820,470,494,24.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3977,781577820,554,562,8.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3978,781577820,731,741,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3979,781577820,14,26,12.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3980,781577820,1642,1680,38.0,0,0,Trump,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3981,781577820,163,190,27.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3982,781577820,215,246,31.0,0,0,Trump,,,3.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3983,781577820,274,302,28.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3984,781577820,589,661,72.0,0,0,,Justice Department,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3985,781577820,968,1029,61.0,0,0,,,,3.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3986,781577820,1476,1608,132.0,0,0,,,United States,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3987,781577820,1031,1218,187.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
3988,781768042,382,597,215.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3989,781768042,7029,7044,15.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3990,781768042,7046,7169,123.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3991,781768042,10249,10312,63.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3992,781768042,4963,4972,9.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3993,781768042,5923,6076,153.0,0,0,"her, She",,,1.5,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3994,781768042,6255,6266,11.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3995,781768042,11503,11705,202.0,0,0,Micah,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3996,781768042,0,108,108.0,0,0,"His, Gomorrah",,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3997,781768042,112,127,15.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3998,781768042,173,210,37.0,0,0,,,,3.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
3999,781768042,238,361,123.0,0,0,Christ,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4000,781768042,727,770,43.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4001,781768042,2681,2691,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4002,781768042,2662,2676,14.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4003,781768042,2721,2731,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4004,781768042,2809,2819,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4005,781768042,2892,2906,14.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4006,781768042,2911,2921,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4007,781768042,2932,2946,14.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4008,781768042,2959,2969,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4009,781768042,3085,3095,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4010,781768042,3326,3335,9.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4011,781768042,4699,4732,33.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4012,781768042,4972,4999,27.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4013,781768042,5533,5589,56.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4014,781768042,6149,6168,19.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4015,781768042,6346,6400,54.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4016,781768042,6785,6854,69.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4017,781768042,7261,7377,116.0,0,0,,,,3.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4018,781768042,7411,7421,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4019,781768042,8553,8563,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4020,781768042,9062,9438,376.0,0,1,"John, Matthew 15:8, His",,America,1.33,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4021,781768042,10765,10929,164.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4022,781768042,10931,11420,489.0,0,0,,American Church,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4023,781768042,11333,11354,21.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4024,781768042,11707,11947,240.0,0,0,,,America,1.33,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4025,781768042,10346,10762,416.0,0,0,,,America,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4026,781768042,11423,11501,78.0,0,0,,Church in America,Israel,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4027,781768042,11987,12105,118.0,0,0,"her, He, he",,America,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4028,781768042,12131,12141,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4029,781768042,12322,12402,80.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4030,781768042,12449,12527,78.0,0,0,,,America,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4031,781768042,7516,7650,134.0,0,0,"His, Jonah, Jeremiah 6:16",,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
4032,781847297,419,485,66.0,0,0,Hillary Clinton,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4033,781847297,835,851,16.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4034,781847297,205,225,20.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4035,781847297,1057,1075,18.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4036,781847297,1659,1675,16.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4037,781847297,1502,1520,18.0,0,0,Comey,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4038,781847297,82,117,35.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4039,781847297,313,416,103.0,0,0,her,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4040,781847297,639,670,31.0,0,0,Jeff,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4041,781847297,1408,1427,19.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4042,781847297,1652,1657,5.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
4043,782017101,1282,1289,7.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4044,782017101,1453,1461,8.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4045,782017101,6893,6901,8.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4046,782017101,7156,7178,22.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4047,782017101,1690,1697,7.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4048,782017101,3309,3321,12.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4049,782017101,229,239,10.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4050,782017101,253,261,8.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4051,782017101,1149,1157,8.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4052,782017101,2333,2370,37.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4053,782017101,5633,5662,29.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4054,782017101,6583,6599,16.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4055,782017101,263,321,58.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4056,782017101,560,580,20.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4057,782017101,2253,2262,9.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4058,782017101,5285,5302,17.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4059,782017101,5753,5769,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4060,782017101,7450,7480,30.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4061,782017101,7573,7580,7.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4062,782086447,7126,7137,11.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4063,782086447,19791,19802,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4064,782086447,6339,6345,6.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4065,782086447,7117,7124,7.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4066,782086447,19751,19771,20.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4067,782086447,40294,40304,10.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4068,782086447,21756,21769,13.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4069,782086447,21780,21787,7.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4070,782086447,29196,29217,21.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4071,782086447,39495,39511,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4072,782086447,117,123,6.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4073,782086447,247,257,10.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4074,782086447,2005,2015,10.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4075,782086447,2228,2240,12.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4076,782086447,2645,2664,19.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4077,782086447,10594,10610,16.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4078,782086447,10932,10958,26.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4079,782086447,11592,11602,10.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4080,782086447,21957,21965,8.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4081,782086447,26848,26858,10.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4082,782086447,30672,30678,6.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4083,782086447,40268,40286,18.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4084,782086447,41236,41243,7.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4085,782086447,913,979,66.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4086,782086447,2346,2356,10.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4087,782086447,2676,2693,17.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4088,782086447,2897,2904,7.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4089,782086447,5039,5063,24.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4090,782086447,8923,8930,7.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4091,782086447,13636,13650,14.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4092,782086447,24320,24330,10.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4093,782086447,30487,30500,13.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4094,782086447,30891,30913,22.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4095,782086447,35346,35355,9.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4096,782086447,37049,37059,10.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4097,782086447,37308,37323,15.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4098,782086447,38123,38138,15.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4099,782086447,38139,38155,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4100,782086447,39477,39493,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4101,782086447,40148,40164,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4102,782086447,40423,40429,6.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4103,782086447,42861,42872,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4104,782086447,42927,42938,11.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4105,782149225,253,287,34.0,0,0,Allahu,,,3.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4106,782149225,314,470,156.0,0,0,,,"Britain, Russia, France, America, Italy",1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4107,782149225,472,485,13.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4108,782149225,573,973,400.0,0,0,Sunna,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4109,782149225,1561,1580,19.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4110,782149225,1705,1754,49.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4111,782149225,3068,3181,113.0,0,0,,,,3.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4112,782149225,4561,4757,196.0,0,0,Muslims,ISIS,United States,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4113,782149225,5057,5070,13.0,0,0,,,,2.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4114,782149225,5073,5222,149.0,0,0,,,,1.5,"['said', 'democrat', 'islam', 'muslim', 'school']"
4115,782149225,1616,1648,32.0,0,0,,,,1.0,"['said', 'democrat', 'islam', 'muslim', 'school']"
4116,783702663,886,906,20.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4117,783702663,1134,1181,47.0,0,0,,,,3.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4118,783702663,1957,1974,17.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4119,783702663,2799,2862,63.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4120,783702663,3189,3303,114.0,0,0,he,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4121,783702663,5092,5149,57.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4122,783702663,6681,6717,36.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4123,783702663,6891,6960,69.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4124,783702663,7073,7126,53.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4125,783702663,7449,7626,177.0,0,0,,,U.S.,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4126,783702663,9381,9396,15.0,0,0,,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4127,783702663,9432,9467,35.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4128,783702663,9500,9532,32.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
4129,783702663,9548,9614,66.0,0,0,his,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
